epoch,accuracy,loss,val_accuracy,val_loss
6,0.3708312511444092,1.379429578781128,0.38211381435394287,1.3796361684799194
7,0.37182676792144775,1.3791857957839966,0.38327527046203613,1.3793998956680298
8,0.373320072889328,1.3789421319961548,0.3879210352897644,1.3791630268096924
9,0.3738178312778473,1.3786991834640503,0.3879210352897644,1.3789254426956177
10,0.3782976567745209,1.3784555196762085,0.3925667703151703,1.3786935806274414
11,0.37879541516304016,1.3782137632369995,0.39372822642326355,1.3784562349319458
12,0.3807864487171173,1.3779699802398682,0.3925667703151703,1.3782234191894531
13,0.3837730288505554,1.3777297735214233,0.39372822642326355,1.3779852390289307
14,0.38576406240463257,1.3774861097335815,0.3948896527290344,1.37775456905365
15,0.38675957918167114,1.377245545387268,0.3983739912509918,1.3775173425674438
16,0.3887506127357483,1.3770041465759277,0.40069687366485596,1.3772841691970825
17,0.392732709646225,1.376763105392456,0.40418118238449097,1.377052903175354
18,0.39820805191993713,1.3765225410461426,0.407665491104126,1.376819133758545
19,0.40119463205337524,1.376282811164856,0.40882694721221924,1.3765848875045776
20,0.40169239044189453,1.3760420083999634,0.41231125593185425,1.376353144645691
21,0.4021901488304138,1.375801920890808,0.4134727120399475,1.3761208057403564
22,0.4036834239959717,1.375562071800232,0.4134727120399475,1.3758853673934937
23,0.40467894077301025,1.375322937965393,0.4146341383457184,1.3756567239761353
24,0.4061722159385681,1.375083327293396,0.4181184768676758,1.3754243850708008
25,0.40816327929496765,1.3748440742492676,0.41927990317344666,1.375193476676941
26,0.4096565544605255,1.3746057748794556,0.4181184768676758,1.3749595880508423
27,0.4136386215686798,1.3743679523468018,0.4204413592815399,1.3747286796569824
28,0.41662517189979553,1.3741298913955688,0.4239256680011749,1.3744992017745972
29,0.4181184768676758,1.3738930225372314,0.42624855041503906,1.3742700815200806
30,0.41961175203323364,1.373655915260315,0.42740997672080994,1.3740406036376953
31,0.4206072688102722,1.373419165611267,0.4285714328289032,1.3738105297088623
32,0.4216027855873108,1.3731820583343506,0.4285714328289032,1.3735828399658203
33,0.4250870943069458,1.3729448318481445,0.43321719765663147,1.373354434967041
34,0.42658039927482605,1.3727089166641235,0.43437862396240234,1.373124122619629
35,0.42707815766334534,1.372472882270813,0.43437862396240234,1.37289559841156
36,0.43006470799446106,1.3722364902496338,0.4355400800704956,1.3726681470870972
37,0.43106022477149963,1.372002124786377,0.4367015063762665,1.3724385499954224
38,0.4325534999370575,1.3717670440673828,0.4367015063762665,1.372209906578064
39,0.43454456329345703,1.37153160572052,0.4390243887901306,1.3719849586486816
40,0.4355400800704956,1.371297836303711,0.4390243887901306,1.3717585802078247
41,0.4355400800704956,1.371063470840454,0.44134727120399475,1.371530532836914
42,0.4365355968475342,1.3708291053771973,0.44134727120399475,1.371304988861084
43,0.43852663040161133,1.3705956935882568,0.44483157992362976,1.3710777759552002
44,0.43852663040161133,1.3703618049621582,0.4471544623374939,1.3708558082580566
45,0.4405176639556885,1.3701303005218506,0.44947734475135803,1.3706254959106445
46,0.44151318073272705,1.3698972463607788,0.45180022716522217,1.3704001903533936
47,0.4425086975097656,1.3696650266647339,0.45296168327331543,1.370177984237671
48,0.44499751925468445,1.3694337606430054,0.45528456568717957,1.3699541091918945
49,0.4474863111972809,1.3692023754119873,0.45528456568717957,1.3697285652160645
50,0.45196616649627686,1.368970274925232,0.4576074481010437,1.3695068359375
51,0.4534594416618347,1.368739366531372,0.4576074481010437,1.369280457496643
52,0.4544549584388733,1.368508219718933,0.4576074481010437,1.369056224822998
53,0.4569437503814697,1.3682785034179688,0.4587688744068146,1.3688360452651978
54,0.4569437503814697,1.3680486679077148,0.4610917568206787,1.368611216545105
55,0.4589347839355469,1.3678174018859863,0.4610917568206787,1.3683925867080688
56,0.45943254232406616,1.367588758468628,0.46341463923454285,1.3681691884994507
57,0.46391239762306213,1.3673598766326904,0.46341463923454285,1.3679463863372803
58,0.4644101560115814,1.3671302795410156,0.46689894795417786,1.36772620677948
59,0.46540567278862,1.3669018745422363,0.469221830368042,1.367506980895996
60,0.46739670634269714,1.3666741847991943,0.47038328647613525,1.3672857284545898
61,0.4693877696990967,1.3664461374282837,0.47386759519577026,1.3670636415481567
62,0.4718765616416931,1.3662190437316895,0.4773519039154053,1.3668413162231445
63,0.47436535358428955,1.3659920692443848,0.48199766874313354,1.366623878479004
64,0.4763563871383667,1.3657655715942383,0.4831591248512268,1.3664039373397827
65,0.4788452088832855,1.3655376434326172,0.48548200726509094,1.366184949874878
66,0.48083624243736267,1.3653122186660767,0.4878048896789551,1.3659677505493164
67,0.4843205511569977,1.3650875091552734,0.48896631598472595,1.3657478094100952
68,0.48481830954551697,1.3648607730865479,0.4912891983985901,1.3655298948287964
69,0.4868093430995941,1.3646358251571655,0.49245062470436096,1.3653136491775513
70,0.48830264806747437,1.3644121885299683,0.4936120808124542,1.3650931119918823
71,0.4878048896789551,1.3641867637634277,0.4936120808124542,1.3648784160614014
72,0.48830264806747437,1.3639634847640991,0.4947735071182251,1.364662528038025
73,0.49228471517562866,1.363739252090454,0.49593496322631836,1.3644465208053589
74,0.49328023195266724,1.3635154962539673,0.4982578456401825,1.3642295598983765
75,0.4942757487297058,1.3632922172546387,0.5005807280540466,1.3640152215957642
76,0.49626681208610535,1.3630690574645996,0.5040650367736816,1.3637980222702026
77,0.4987556040287018,1.3628462553024292,0.5040650367736816,1.3635830879211426
78,0.49975112080574036,1.3626235723495483,0.5063879489898682,1.3633666038513184
79,0.500248908996582,1.362402081489563,0.5052264928817749,1.3631510734558105
80,0.5027377009391785,1.3621790409088135,0.5052264928817749,1.3629359006881714
81,0.5047287344932556,1.3619574308395386,0.5063879489898682,1.3627241849899292
82,0.507217526435852,1.36173677444458,0.5087108016014099,1.3625097274780273
83,0.5077152848243713,1.3615158796310425,0.5110336542129517,1.362295389175415
84,0.5102040767669678,1.3612957000732422,0.5121951103210449,1.3620805740356445
85,0.5107018351554871,1.361075520515442,0.5133565664291382,1.3618731498718262
86,0.5126928687095642,1.3608559370040894,0.5156794190406799,1.3616594076156616
87,0.5141861438751221,1.360636830329895,0.5156794190406799,1.3614437580108643
88,0.5166749358177185,1.3604174852371216,0.5145180225372314,1.3612343072891235
89,0.5166749358177185,1.3601993322372437,0.5168408751487732,1.3610241413116455
90,0.5186660289764404,1.3599815368652344,0.5203251838684082,1.3608123064041138
91,0.519661545753479,1.3597630262374878,0.5214866399765015,1.3606038093566895
92,0.5191637873649597,1.3595455884933472,0.5214866399765015,1.3603943586349487
93,0.519661545753479,1.3593285083770752,0.5203251838684082,1.3601806163787842
94,0.5211548209190369,1.359110713005066,0.5203251838684082,1.3599720001220703
95,0.5226480960845947,1.3588947057724,0.5214866399765015,1.3597630262374878
96,0.5241413712501526,1.358676791191101,0.5214866399765015,1.3595545291900635
97,0.5251368880271912,1.3584609031677246,0.5214866399765015,1.359342336654663
98,0.5261324048042297,1.3582440614700317,0.5203251838684082,1.3591346740722656
99,0.526630163192749,1.358028531074524,0.5214866399765015,1.3589255809783936
0,0.526630163192749,1.357812523841858,0.5203251838684082,1.3587197065353394
1,0.5276256799697876,1.357596755027771,0.5214866399765015,1.3585093021392822
2,0.5281234383583069,1.3573815822601318,0.5214866399765015,1.3583017587661743
3,0.5286211967468262,1.3571672439575195,0.523809552192688,1.3580940961837769
4,0.5311099886894226,1.35695219039917,0.5249709486961365,1.3578845262527466
5,0.5306122303009033,1.3567372560501099,0.5249709486961365,1.3576796054840088
6,0.5311099886894226,1.3565243482589722,0.5261324048042297,1.3574740886688232
7,0.5321055054664612,1.3563106060028076,0.5261324048042297,1.3572665452957153
8,0.5316077470779419,1.3560975790023804,0.5261324048042297,1.3570597171783447
9,0.5321055054664612,1.35588538646698,0.5249709486961365,1.3568536043167114
10,0.5321055054664612,1.3556716442108154,0.5249709486961365,1.3566513061523438
11,0.5321055054664612,1.355460524559021,0.5261324048042297,1.356445074081421
12,0.5321055054664612,1.355247139930725,0.527293860912323,1.3562415838241577
13,0.533598780632019,1.3550366163253784,0.527293860912323,1.3560335636138916
14,0.5331010222434998,1.3548237085342407,0.527293860912323,1.3558318614959717
15,0.5340965390205383,1.354613184928894,0.527293860912323,1.3556255102157593
16,0.5340965390205383,1.3544020652770996,0.5284552574157715,1.355422019958496
17,0.533598780632019,1.3541914224624634,0.5284552574157715,1.3552196025848389
18,0.5331010222434998,1.353980302810669,0.5284552574157715,1.3550163507461548
19,0.5331010222434998,1.3537708520889282,0.5284552574157715,1.354811668395996
20,0.533598780632019,1.353559970855713,0.5296167135238647,1.3546098470687866
21,0.5345942974090576,1.3533494472503662,0.5296167135238647,1.3544063568115234
22,0.5360876321792603,1.3531399965286255,0.530778169631958,1.3542014360427856
23,0.5370831489562988,1.3529300689697266,0.530778169631958,1.3540022373199463
24,0.5365853905677795,1.3527207374572754,0.530778169631958,1.3537979125976562
25,0.5375809073448181,1.3525110483169556,0.530778169631958,1.353596806526184
26,0.5375809073448181,1.352301836013794,0.530778169631958,1.3533936738967896
27,0.5385764241218567,1.3520936965942383,0.530778169631958,1.353190541267395
28,0.5385764241218567,1.3518846035003662,0.530778169631958,1.3529911041259766
29,0.5385764241218567,1.351677417755127,0.5319396257400513,1.3527898788452148
30,0.5395719408988953,1.35146963596344,0.530778169631958,1.3525886535644531
31,0.539074182510376,1.3512619733810425,0.530778169631958,1.3523893356323242
32,0.539074182510376,1.3510545492172241,0.530778169631958,1.352189540863037
33,0.5400696992874146,1.3508466482162476,0.5296167135238647,1.3519901037216187
34,0.5405674576759338,1.350639820098877,0.5296167135238647,1.3517881631851196
35,0.5405674576759338,1.3504328727722168,0.5296167135238647,1.3515878915786743
36,0.5400696992874146,1.350225567817688,0.530778169631958,1.3513903617858887
37,0.5410652160644531,1.3500200510025024,0.530778169631958,1.3511881828308105
38,0.5410652160644531,1.3498139381408691,0.530778169631958,1.3509888648986816
39,0.5405674576759338,1.3496074676513672,0.530778169631958,1.350792407989502
40,0.5420607328414917,1.3494023084640503,0.530778169631958,1.3505935668945312
41,0.542558491230011,1.3491965532302856,0.530778169631958,1.3503955602645874
42,0.5430562496185303,1.348990797996521,0.530778169631958,1.3501967191696167
43,0.5430562496185303,1.3487861156463623,0.5319396257400513,1.3499972820281982
44,0.5430562496185303,1.3485809564590454,0.5319396257400513,1.34980309009552
45,0.5430562496185303,1.3483778238296509,0.5331010222434998,1.349600911140442
46,0.5435540080070496,1.3481732606887817,0.534262478351593,1.3494044542312622
47,0.5435540080070496,1.3479691743850708,0.5354239344596863,1.349208950996399
48,0.5440517663955688,1.3477659225463867,0.5354239344596863,1.349014163017273
49,0.5440517663955688,1.3475627899169922,0.5354239344596863,1.348815679550171
50,0.5440517663955688,1.3473591804504395,0.5354239344596863,1.3486218452453613
51,0.5445495247840881,1.347156286239624,0.5354239344596863,1.3484231233596802
52,0.5450472831726074,1.34695303440094,0.5365853905677795,1.3482277393341064
53,0.5450472831726074,1.3467507362365723,0.5365853905677795,1.3480350971221924
54,0.5465405583381653,1.3465492725372314,0.5365853905677795,1.3478373289108276
55,0.5470383167266846,1.346346139907837,0.5365853905677795,1.3476450443267822
56,0.5475360751152039,1.3461450338363647,0.5365853905677795,1.3474502563476562
57,0.5475360751152039,1.3459445238113403,0.5365853905677795,1.3472541570663452
58,0.5475360751152039,1.3457423448562622,0.5365853905677795,1.3470604419708252
59,0.5475360751152039,1.3455413579940796,0.5354239344596863,1.3468679189682007
60,0.5480338335037231,1.345340609550476,0.5354239344596863,1.3466742038726807
61,0.5470383167266846,1.3451406955718994,0.5365853905677795,1.3464797735214233
62,0.5480338335037231,1.344941258430481,0.537746787071228,1.3462858200073242
63,0.5480338335037231,1.344741702079773,0.537746787071228,1.3460932970046997
64,0.5480338335037231,1.3445426225662231,0.537746787071228,1.345901608467102
65,0.5480338335037231,1.3443421125411987,0.5389082431793213,1.3457088470458984
66,0.5485315918922424,1.344143033027649,0.5389082431793213,1.3455188274383545
67,0.5490293502807617,1.3439449071884155,0.5389082431793213,1.3453248739242554
68,0.549527108669281,1.3437461853027344,0.5389082431793213,1.3451342582702637
69,0.5490293502807617,1.3435475826263428,0.5400696992874146,1.3449444770812988
70,0.5490293502807617,1.3433504104614258,0.5400696992874146,1.3447505235671997
71,0.5490293502807617,1.3431531190872192,0.5400696992874146,1.3445624113082886
72,0.5490293502807617,1.3429555892944336,0.5400696992874146,1.344372272491455
73,0.5485315918922424,1.3427585363388062,0.5400696992874146,1.3441826105117798
74,0.5490293502807617,1.3425613641738892,0.5412311553955078,1.343991756439209
75,0.5500248670578003,1.3423644304275513,0.5412311553955078,1.343802571296692
76,0.5505226254463196,1.3421679735183716,0.5412311553955078,1.3436121940612793
77,0.549527108669281,1.3419718742370605,0.5423925518989563,1.3434226512908936
78,0.5510203838348389,1.3417750597000122,0.5435540080070496,1.3432338237762451
79,0.5515181422233582,1.3415802717208862,0.5435540080070496,1.3430440425872803
80,0.5515181422233582,1.341383695602417,0.5447154641151428,1.3428541421890259
81,0.5520159006118774,1.3411883115768433,0.5447154641151428,1.3426684141159058
82,0.5520159006118774,1.3409940004348755,0.5447154641151428,1.3424798250198364
83,0.5525136590003967,1.3407989740371704,0.5447154641151428,1.3422918319702148
84,0.5525136590003967,1.34060537815094,0.5447154641151428,1.3421024084091187
85,0.5525136590003967,1.3404110670089722,0.5447154641151428,1.341918706893921
86,0.5525136590003967,1.3402174711227417,0.5447154641151428,1.341732382774353
87,0.5525136590003967,1.3400243520736694,0.5458768606185913,1.3415429592132568
88,0.5520159006118774,1.3398302793502808,0.5458768606185913,1.3413578271865845
89,0.5520159006118774,1.3396377563476562,0.5458768606185913,1.3411730527877808
90,0.5520159006118774,1.339445948600769,0.5458768606185913,1.3409850597381592
91,0.5520159006118774,1.3392531871795654,0.5458768606185913,1.340802788734436
92,0.5520159006118774,1.3390607833862305,0.5458768606185913,1.3406188488006592
93,0.5520159006118774,1.338869571685791,0.5458768606185913,1.3404295444488525
94,0.5520159006118774,1.3386776447296143,0.5458768606185913,1.3402446508407593
95,0.5520159006118774,1.338486671447754,0.5458768606185913,1.3400627374649048
96,0.5525136590003967,1.3382946252822876,0.5458768606185913,1.339879035949707
97,0.5525136590003967,1.3381037712097168,0.5470383167266846,1.3396910429000854
98,0.5525136590003967,1.3379123210906982,0.5458768606185913,1.339508295059204
99,0.5535092353820801,1.3377223014831543,0.5470383167266846,1.339323878288269
0,0.5540069937705994,1.3375312089920044,0.5470383167266846,1.339142084121704
1,0.5535092353820801,1.3373405933380127,0.5481997728347778,1.3389564752578735
2,0.5540069937705994,1.337151050567627,0.5481997728347778,1.33877432346344
3,0.5540069937705994,1.3369615077972412,0.5481997728347778,1.3385909795761108
4,0.5540069937705994,1.3367714881896973,0.5481997728347778,1.3384079933166504
5,0.5540069937705994,1.3365815877914429,0.5481997728347778,1.3382266759872437
6,0.5545047521591187,1.3363927602767944,0.5481997728347778,1.338044285774231
7,0.5545047521591187,1.3362040519714355,0.5481997728347778,1.3378608226776123
8,0.5550025105476379,1.3360158205032349,0.5481997728347778,1.3376802206039429
9,0.5555002689361572,1.3358278274536133,0.5481997728347778,1.3374979496002197
10,0.5555002689361572,1.3356391191482544,0.5481997728347778,1.337319016456604
11,0.5555002689361572,1.3354527950286865,0.5481997728347778,1.3371362686157227
12,0.5550025105476379,1.3352640867233276,0.5481997728347778,1.3369580507278442
13,0.5559980273246765,1.3350777626037598,0.5481997728347778,1.3367748260498047
14,0.5559980273246765,1.334889531135559,0.5493612289428711,1.336597204208374
15,0.5559980273246765,1.3347033262252808,0.5493612289428711,1.3364139795303345
16,0.5559980273246765,1.3345160484313965,0.5505226254463196,1.3362350463867188
17,0.5564957857131958,1.3343292474746704,0.5505226254463196,1.336055874824524
18,0.5559980273246765,1.3341425657272339,0.5505226254463196,1.3358763456344604
19,0.5564957857131958,1.3339577913284302,0.5505226254463196,1.3356961011886597
20,0.5569935441017151,1.333770751953125,0.5505226254463196,1.335517168045044
21,0.5569935441017151,1.3335850238800049,0.5505226254463196,1.3353381156921387
22,0.5579890608787537,1.3333994150161743,0.5505226254463196,1.3351556062698364
23,0.5579890608787537,1.3332130908966064,0.5505226254463196,1.3349802494049072
24,0.558486819267273,1.333027720451355,0.5505226254463196,1.3348007202148438
25,0.558486819267273,1.332842230796814,0.5505226254463196,1.3346232175827026
26,0.558486819267273,1.332656979560852,0.5505226254463196,1.3344417810440063
27,0.558486819267273,1.3324722051620483,0.5516840815544128,1.3342642784118652
28,0.5589845776557922,1.332287311553955,0.5516840815544128,1.3340877294540405
29,0.558486819267273,1.3321040868759155,0.5516840815544128,1.3339080810546875
30,0.5599800944328308,1.331919550895691,0.5528455376625061,1.3337312936782837
31,0.5609756112098694,1.331735610961914,0.5516840815544128,1.3335552215576172
32,0.5614733695983887,1.3315517902374268,0.5516840815544128,1.3333771228790283
33,0.561971127986908,1.3313673734664917,0.5516840815544128,1.3332018852233887
34,0.5629666447639465,1.3311837911605835,0.5505226254463196,1.3330236673355103
35,0.5629666447639465,1.331000566482544,0.5505226254463196,1.3328461647033691
36,0.5639621615409851,1.330816626548767,0.5505226254463196,1.3326698541641235
37,0.5639621615409851,1.3306341171264648,0.5505226254463196,1.3324931859970093
38,0.5644599199295044,1.3304511308670044,0.5505226254463196,1.3323146104812622
39,0.5644599199295044,1.3302677869796753,0.5505226254463196,1.3321408033370972
40,0.5644599199295044,1.3300858736038208,0.5505226254463196,1.3319664001464844
41,0.5649576783180237,1.329903483390808,0.5505226254463196,1.3317903280258179
42,0.565455436706543,1.3297210931777954,0.5505226254463196,1.3316141366958618
43,0.565455436706543,1.32953941822052,0.5505226254463196,1.3314387798309326
44,0.5674464702606201,1.3293570280075073,0.5493612289428711,1.3312643766403198
45,0.5674464702606201,1.3291767835617065,0.5481997728347778,1.3310877084732056
46,0.5679442286491394,1.3289954662322998,0.5481997728347778,1.3309115171432495
47,0.5684419870376587,1.3288140296936035,0.5481997728347778,1.3307409286499023
48,0.5684419870376587,1.3286335468292236,0.5481997728347778,1.330566167831421
49,0.5684419870376587,1.3284529447555542,0.5493612289428711,1.3303903341293335
50,0.5684419870376587,1.3282727003097534,0.5493612289428711,1.3302193880081177
51,0.5684419870376587,1.328092336654663,0.5505226254463196,1.3300429582595825
52,0.568939745426178,1.3279117345809937,0.5505226254463196,1.3298697471618652
53,0.568939745426178,1.3277322053909302,0.5505226254463196,1.3296985626220703
54,0.5704330801963806,1.3275525569915771,0.5516840815544128,1.3295236825942993
55,0.5699352622032166,1.3273721933364868,0.5516840815544128,1.3293519020080566
56,0.5704330801963806,1.327193260192871,0.5516840815544128,1.3291817903518677
57,0.5704330801963806,1.3270150423049927,0.5516840815544128,1.3290061950683594
58,0.5709308385848999,1.32683527469635,0.5505226254463196,1.3288357257843018
59,0.5709308385848999,1.3266571760177612,0.5505226254463196,1.328663945198059
60,0.5719263553619385,1.3264784812927246,0.5505226254463196,1.3284920454025269
61,0.5724241137504578,1.3263009786605835,0.5505226254463196,1.3283199071884155
62,0.5724241137504578,1.3261233568191528,0.5505226254463196,1.3281476497650146
63,0.5724241137504578,1.3259457349777222,0.5505226254463196,1.3279762268066406
64,0.5724241137504578,1.325767993927002,0.5505226254463196,1.3278073072433472
65,0.5734196305274963,1.3255901336669922,0.5505226254463196,1.3276342153549194
66,0.5734196305274963,1.325412392616272,0.5493612289428711,1.3274658918380737
67,0.5734196305274963,1.3252370357513428,0.5505226254463196,1.3272936344146729
68,0.5734196305274963,1.325059413909912,0.5505226254463196,1.3271235227584839
69,0.5739173889160156,1.3248826265335083,0.5516840815544128,1.3269554376602173
70,0.5744151473045349,1.3247075080871582,0.5516840815544128,1.3267830610275269
71,0.5739173889160156,1.324530839920044,0.5516840815544128,1.3266156911849976
72,0.5739173889160156,1.3243553638458252,0.5516840815544128,1.326446533203125
73,0.5744151473045349,1.3241792917251587,0.5528455376625061,1.3262783288955688
74,0.5749129056930542,1.3240042924880981,0.5528455376625061,1.326108455657959
75,0.5749129056930542,1.3238288164138794,0.5528455376625061,1.3259416818618774
76,0.5749129056930542,1.3236534595489502,0.5540069937705994,1.3257721662521362
77,0.5754106640815735,1.3234790563583374,0.5551683902740479,1.3256040811538696
78,0.5754106640815735,1.3233038187026978,0.5551683902740479,1.325434923171997
79,0.5754106640815735,1.3231300115585327,0.5551683902740479,1.325265884399414
80,0.5764061808586121,1.3229548931121826,0.5551683902740479,1.3250988721847534
81,0.5764061808586121,1.3227804899215698,0.5563298463821411,1.324931025505066
82,0.5764061808586121,1.322607159614563,0.5563298463821411,1.3247629404067993
83,0.5764061808586121,1.3224332332611084,0.5563298463821411,1.3245952129364014
84,0.5759084224700928,1.3222604990005493,0.5563298463821411,1.3244277238845825
85,0.5759084224700928,1.322087049484253,0.5563298463821411,1.3242648839950562
86,0.5759084224700928,1.3219144344329834,0.5574913024902344,1.3240973949432373
87,0.5759084224700928,1.321742296218872,0.5574913024902344,1.3239284753799438
88,0.5759084224700928,1.3215689659118652,0.5563298463821411,1.3237640857696533
89,0.5759084224700928,1.3213969469070435,0.5563298463821411,1.3235979080200195
90,0.5764061808586121,1.3212254047393799,0.5563298463821411,1.3234329223632812
91,0.5769039392471313,1.3210536241531372,0.5574913024902344,1.3232704401016235
92,0.5769039392471313,1.3208825588226318,0.5551683902740479,1.3231059312820435
93,0.5769039392471313,1.3207106590270996,0.5563298463821411,1.322938084602356
94,0.5769039392471313,1.3205395936965942,0.5563298463821411,1.3227739334106445
95,0.5764061808586121,1.320369005203247,0.5563298463821411,1.3226100206375122
96,0.5764061808586121,1.3201972246170044,0.5563298463821411,1.3224455118179321
97,0.5764061808586121,1.3200271129608154,0.5563298463821411,1.3222798109054565
98,0.5774016976356506,1.31985604763031,0.5563298463821411,1.3221168518066406
99,0.5774016976356506,1.3196860551834106,0.5574913024902344,1.3219527006149292
0,0.5774016976356506,1.3195140361785889,0.5574913024902344,1.3217899799346924
1,0.5774016976356506,1.3193439245224,0.5574913024902344,1.3216232061386108
2,0.5774016976356506,1.319174885749817,0.5563298463821411,1.3214614391326904
3,0.5774016976356506,1.3190052509307861,0.5563298463821411,1.3212966918945312
4,0.5774016976356506,1.3188353776931763,0.5551683902740479,1.3211326599121094
5,0.5783972144126892,1.3186650276184082,0.5551683902740479,1.320970058441162
6,0.5783972144126892,1.3184963464736938,0.5551683902740479,1.320809245109558
7,0.5788949728012085,1.3183279037475586,0.5551683902740479,1.3206470012664795
8,0.5788949728012085,1.3181594610214233,0.5551683902740479,1.320483684539795
9,0.5788949728012085,1.317991018295288,0.5551683902740479,1.3203215599060059
10,0.5793927311897278,1.3178225755691528,0.5551683902740479,1.3201619386672974
11,0.5788949728012085,1.3176554441452026,0.5551683902740479,1.3199986219406128
12,0.5788949728012085,1.3174859285354614,0.5551683902740479,1.3198390007019043
13,0.5788949728012085,1.3173199892044067,0.5551683902740479,1.3196742534637451
14,0.5788949728012085,1.3171509504318237,0.5551683902740479,1.3195151090621948
15,0.5788949728012085,1.3169842958450317,0.5551683902740479,1.319352626800537
16,0.5788949728012085,1.3168165683746338,0.5551683902740479,1.319191336631775
17,0.5783972144126892,1.3166497945785522,0.5551683902740479,1.3190319538116455
18,0.5788949728012085,1.3164817094802856,0.5551683902740479,1.3188728094100952
19,0.5783972144126892,1.3163167238235474,0.5551683902740479,1.3187099695205688
20,0.5788949728012085,1.316149115562439,0.5540069937705994,1.3185501098632812
21,0.5783972144126892,1.3159822225570679,0.5551683902740479,1.3183891773223877
22,0.5783972144126892,1.315815806388855,0.5540069937705994,1.318228006362915
23,0.5788949728012085,1.315649151802063,0.5551683902740479,1.318069338798523
24,0.5788949728012085,1.3154823780059814,0.5551683902740479,1.317908763885498
25,0.5793927311897278,1.3153162002563477,0.5551683902740479,1.317750334739685
26,0.5793927311897278,1.3151503801345825,0.5551683902740479,1.3175878524780273
27,0.5793927311897278,1.3149844408035278,0.5540069937705994,1.317427635192871
28,0.5793927311897278,1.3148188591003418,0.5540069937705994,1.3172709941864014
29,0.5798904895782471,1.3146541118621826,0.5540069937705994,1.3171111345291138
30,0.5798904895782471,1.3144890069961548,0.5551683902740479,1.316953420639038
31,0.5803882479667664,1.3143236637115479,0.5551683902740479,1.3167929649353027
32,0.5803882479667664,1.3141587972640991,0.5540069937705994,1.316634178161621
33,0.5803882479667664,1.3139934539794922,0.5540069937705994,1.3164788484573364
34,0.5793927311897278,1.3138282299041748,0.5540069937705994,1.3163180351257324
35,0.5798904895782471,1.3136639595031738,0.5540069937705994,1.316158652305603
36,0.5793927311897278,1.3134982585906982,0.5540069937705994,1.316001057624817
37,0.5798904895782471,1.3133350610733032,0.5540069937705994,1.3158423900604248
38,0.5803882479667664,1.3131705522537231,0.5540069937705994,1.3156849145889282
39,0.5803882479667664,1.3130061626434326,0.5540069937705994,1.315525770187378
40,0.5808860063552856,1.3128424882888794,0.5540069937705994,1.3153692483901978
41,0.5803882479667664,1.3126786947250366,0.5540069937705994,1.315212607383728
42,0.5803882479667664,1.3125144243240356,0.5540069937705994,1.315056562423706
43,0.5808860063552856,1.3123513460159302,0.5540069937705994,1.3148958683013916
44,0.5813837647438049,1.312187671661377,0.5540069937705994,1.3147422075271606
45,0.5823792815208435,1.312025547027588,0.5551683902740479,1.3145825862884521
46,0.5823792815208435,1.311862587928772,0.5551683902740479,1.314426302909851
47,0.5818815231323242,1.3116990327835083,0.5551683902740479,1.314268946647644
48,0.5828770399093628,1.3115371465682983,0.5563298463821411,1.3141131401062012
49,0.5813837647438049,1.311374306678772,0.5551683902740479,1.313957929611206
50,0.5823792815208435,1.3112115859985352,0.5551683902740479,1.3137993812561035
51,0.5828770399093628,1.3110495805740356,0.5551683902740479,1.313644289970398
52,0.5828770399093628,1.3108874559402466,0.5551683902740479,1.3134883642196655
